4.194595979620747e-7, 0.5284015852048469
4.845015045885573e-7, -85.07265521796546
5.220078372602448e-7, -249.93394980184928
5.486115571739807e-7, -468.69220607661805
5.652202458840737e-7, -674.7688243064729
5.8523361020419e-7, -836.4597093791281
6.305378378837535e-7, -915.7199471598412
7.730750580262295e-7, -795.2443857331571
9.573037407838123e-7, -624.0422721268162
0.0000012335256747030813, -459.1809775429326
0.00000184505967617527, -275.2972258916774
0.0000029148711600533205, -142.14002642007904
